시군구,번지,아파트명,좌표X,좌표Y,elementary,elementary_dist,middle,middle_dist,high,high_dist,bus_station,bus_dist,subway_station,subway_dist,bus_walk,subway_walk,elementary_walk,middle_walk,high_walk
서울특별시 용산구 신계동,48,용산e편한세상,126.9662337,37.5366333,서울남정초등학교,192,선린중학교,720,선린인터넷고등학교,720,용산e편한세상,123,효창공원앞,497,2,8,3,11,11
서울특별시 용산구 원효로1가,133-3,리첸시아용산,126.967643,37.5383221,서울남정초등학교,432,신광여자중학교,548,신광여자고등학교,548,용산꿈나무종합타운,49,남영,505,1,8,7,9,9
서울특별시 용산구 원효로1가,41,용산더프라임,126.9699352,37.5401796,신광초등학교,308,신광여자중학교,308,신광여자고등학교,308,용산경찰서,91,남영,178,2,3,5,5,5
서울특별시 용산구 이촌동,430,LG한강자이,126.9711068,37.5199669,서울신용산초등학교,480,용강중학교,519,중경고등학교,565,동부이촌동,112,이촌(국립중앙박물관),374,2,6,8,8,9
서울특별시 용산구 이촌동,436,래미안첼리투스,126.980211454,37.517858789,서울신용산초등학교,621,용강중학교,669,중경고등학교,509,이촌현대아파트.금강병원,94,이촌(국립중앙박물관),783,2,12,10,11,8
서울특별시 용산구 이촌동,426,이촌동삼성리버스위트,126.9768136,37.5172456,서울신용산초등학교,410,용강중학교,504,중경고등학교,140,강촌APT,193,이촌(국립중앙박물관),607,3,10,7,8,3
서울특별시 용산구 이촌동,404,한가람,126.9735558,37.5213784,서울신용산초등학교,218,용강중학교,216,중경고등학교,472,이촌역,122,이촌(국립중앙박물관),118,2,2,4,4,8
서울특별시 용산구 이촌동,400,현대한강,126.9575779,37.5233298,서울한강초등학교,861,성심여자중학교,1255,용산철도고등학교,1093,서부이촌동입구,240,용산,1061,4,16,13,19,17
서울특별시 용산구 한강로1가,64,대우월드마크용산,126.9729911,37.5371896,서울용산초등학교,182,신광여자중학교,748,신광여자고등학교,748,용산파크자이,117,삼각지,218,2,4,3,12,12
서울특별시 영등포구 여의도동,42,한양,126.932503484941,37.5214748650508,서울여의도초등학교,515,여의도중학교,457,여의도여자고등학교,328,여의도한양아파트,79,샛강,596,2,9,8,7,5
서울특별시 영등포구 여의도동,40-4,화랑,126.935558553457,37.5221528640161,서울여의도초등학교,181,여의도중학교,205,여의도여자고등학교,98,시범아파트,130,여의나루,624,2,10,3,4,2
서울특별시 영등포구 영등포동,585-25,동도하이츠,126.912753885131,37.5161050142172,서울우신초등학교,701,영원중학교,161,영등포여자고등학교,301,영등포공원.영등포문화원,157,신길,287,3,5,11,3,5
서울특별시 영등포구 영등포동,649,두산위브,126.91300418101,37.5148599219141,서울우신초등학교,570,영원중학교,73,영등포여자고등학교,269,영등포공원.영등포문화원,119,신길,369,2,6,9,2,5
서울특별시 영등포구 영등포동,618-83,영일,126.906413938572,37.5138617078966,서울영원초등학교,587,영원중학교,814,영등포여자고등학교,1009,영등포역후문,163,영등포,227,3,4,9,13,16
서울특별시 영등포구 영등포동1가,145,내이처해밀,126.91271935471,37.5171997077237,서울우신초등학교,822,영원중학교,269,영등포여자고등학교,356,영등포공원.영등포문화원,265,신길,240,4,4,13,5,6
서울특별시 영등포구 영등포동1가,75-4,스테이72여의도,126.913479989374,37.5177478970839,서울우신초등학교,895,영원중학교,309,영등포여자고등학교,336,신길역5호선,173,신길,152,3,3,14,5,6
서울특별시 영등포구 영등포동1가,113-1,여의도씨티아이,126.910728840444,37.5175014977279,서울우신초등학교,859,영원중학교,430,영등포여자고등학교,566,영등포로터리,130,영등포,410,2,7,13,7,9
서울특별시 영등포구 영등포동1가,29,여의도의아침,126.914376573096,37.518321408218,서울윤중초등학교,926,영원중학교,381,영등포여자고등학교,344,신길역5호선,58,신길,93,1,2,14,6,6
서울특별시 영등포구 영등포동1가,40-1,창방누리애,126.914349182562,37.5173458722632,서울우신초등학교,877,영원중학교,276,영등포여자고등학교,245,신길역5호선,132,신길,63,2,1,14,5,4
서울특별시 영등포구 영등포동1가,144,헤렌어반,126.913534419364,37.5172395008461,서울우신초등학교,841,영원중학교,253,영등포여자고등학교,289,신길역5호선,198,신길,151,3,3,13,4,5
서울특별시 영등포구 영등포동2가,94-129,경동미르웰여의도,126.910373143529,37.5229424740372,서울영동초등학교,541,영원중학교,958,영등포여자고등학교,1007,한강성심병원,48,영등포시장,582,1,9,9,15,16
서울특별시 영등포구 영등포동2가,28-117,이지리움S,126.911202983628,37.5203982192066,서울영동초등학교,832,영원중학교,662,영등포여자고등학교,724,근로복지공단.서울남부지사,131,신길,508,2,8,13,10,11
서울특별시 영등포구 영등포동2가,28-138,현대팰리스,126.910660284463,37.5219671762817,서울영동초등학교,650,영원중학교,846,영등포여자고등학교,899,한강성심병원,152,영등포시장,618,3,10,10,13,14
서울특별시 영등포구 영등포동3가,19-2,포레스트힐시티,126.90711500402,37.5178719966679,서울영중초등학교,795,영원중학교,795,영등포여자고등학교,958,경방타임스퀘어.신세계백화점,106,영등포,269,2,5,12,12,15
서울특별시 영등포구 영등포동4가,103,영등포그랑그루,126.903234644155,37.518492825972,서울영중초등학교,631,양화중학교,816,영등포여자고등학교,1392,영등포소방서.타임스퀘어,51,영등포시장,510,1,8,10,13,21
서울특별시 영등포구 영등포동5가,24,동남,126.905664809248,37.5205998949029,서울영중초등학교,451,양화중학교,1081,영등포여자고등학교,1224,영등포시장,127,영등포시장,237,2,4,7,17,19
서울특별시 영등포구 영등포동5가,49-1,현대프라자,126.906688343966,37.5222197194343,서울영중초등학교,396,당산중학교,1097,영등포여자고등학교,1228,영등포시장,171,영등포시장,180,3,3,6,17,19
서울특별시 영등포구 영등포동7가,46-1,경남아너스빌,126.902706977756,37.5239607571176,서울영중초등학교,112,양화중학교,887,선유고등학교,1409,서울시립청소년성문화센터,92,영등포시장,306,2,5,2,14,22
서울특별시 영등포구 영등포동7가,29-130,근상프리즘,126.908965642423,37.5232298083945,서울영동초등학교,443,당산중학교,991,영등포여자고등학교,1125,한강성심병원,176,영등포시장,430,3,7,7,15,17
서울특별시 영등포구 영등포동7가,202,브라운스톤영등포,126.911274883943,37.5242567260456,서울영동초등학교,502,당산중학교,956,영등포여자고등학교,1086,여의2교(가상),105,영등포시장,704,2,11,8,15,17
서울특별시 영등포구 영등포동7가,94-51,훼미리하우스117,126.908789890529,37.5257956366211,서울영동초등학교,181,당산중학교,706,영등포여자고등학교,1369,인구보건복지협회.제일빌딩,28,영등포시장,534,1,9,3,11,21
서울특별시 영등포구 영등포동8가,76-1,삼환,126.905087646303,37.5294570027376,서울영동초등학교,399,당산중학교,402,선유고등학교,1241,삼환아파트,71,당산,507,2,8,6,7,19
서울특별시 영등포구 영등포동8가,51-1,영등포메이준2011,126.905889075902,37.5269451113198,서울영동초등학교,202,당산중학교,598,선유고등학교,1451,은성병원,17,영등포시장,482,1,8,4,9,22
서울특별시 용산구 갈월동,6-48,두리파크빌,126.973600288664,37.5486770960956,서울삼광초등학교,349,신광여자중학교,792,신광여자고등학교,792,갑을빌딩,180,서울역,474,3,8,6,12,12
서울특별시 용산구 도원동,3-7,도원,126.958422598154,37.5389453579567,서울금양초등학교,440,성심여자중학교,678,성심여자고등학교,678,도원삼성래미안아파트,99,효창공원앞,331,2,5,7,11,11
서울특별시 용산구 도원동,23,삼성래미안,126.955316835387,37.5382964045291,서울원효초등학교,482,성심여자중학교,462,성심여자고등학교,462,도원삼성래미안아파트단지내,14,공덕,596,1,9,8,7,7
서울특별시 용산구 도원동,3-4,제일1,126.95809560543,37.5391365246956,서울금양초등학교,462,성심여자중학교,673,성심여자고등학교,673,도원삼성래미안아파트,65,효창공원앞,366,1,6,7,11,11
서울특별시 용산구 동빙고동,310-10,노블캐슬,126.993574007699,37.527865504737,서울서빙고초등학교,660,한강중학교,481,오산고등학교,947,캐피탈호텔,123,이태원,740,2,12,10,8,15
서울특별시 용산구 동빙고동,1-44,아울스타운,126.995357605355,37.5284518701986,서울서빙고초등학교,787,한강중학교,610,오산고등학교,825,한국폴리텍1대학,249,이태원,681,4,11,12,10,13
서울특별시 용산구 동빙고동,1-14,현대플래티앙2,126.996665052275,37.5264966500801,서울서빙고초등학교,692,한강중학교,538,오산고등학교,576,군인아파트,66,이태원,926,1,14,11,9,9
서울특별시 용산구 동자동,19-8,동자,126.975061656468,37.5511168671417,서울삼광초등학교,412,용산중학교,870,용산고등학교,1022,동자경로당,134,서울역,336,3,6,7,14,16
서울특별시 용산구 동자동,45,센트레빌아스테리움서울,126.973210049015,37.5516713863735,서울삼광초등학교,576,배문중학교,1053,서울의료보건고등학교,951,갈월동,133,서울역,146,2,3,9,16,15
서울특별시 용산구 문배동,24-6,CJ나인파크,126.969170724866,37.5360844630167,서울용산초등학교,380,신광여자중학교,759,신광여자고등학교,759,용산CJ나인파크,41,삼각지,442,1,7,6,12,12
서울특별시 용산구 문배동,11-34,G&P용산파크,126.969443041995,37.537798867336,서울용산초등학교,423,신광여자중학교,568,신광여자고등학교,568,문배어린이공원,75,남영,413,2,7,7,9,9
서울특별시 용산구 문배동,40-31,리첸시아용산B,126.967983178091,37.5379052490991,서울남정초등학교,432,신광여자중학교,579,신광여자고등학교,579,원효로제1동주민센터,96,남영,506,2,8,7,9,9
서울특별시 용산구 문배동,40-19,삼라마이다스빌2,126.969048046629,37.5383471132315,서울용산초등학교,495,신광여자중학교,509,신광여자고등학교,509,문배어린이공원,147,남영,389,3,6,8,8,8
서울특별시 용산구 문배동,24-21,아크로타워,126.968551771604,37.5367545540992,서울남정초등학교,434,신광여자중학교,691,신광여자고등학교,691,문배어린이공원,124,삼각지,539,2,9,7,11,11
서울특별시 용산구 문배동,11-10,용산KCC웰츠타워,126.968813728954,37.5377777996132,서울용산초등학교,481,신광여자중학교,574,신광여자고등학교,574,문배어린이공원,112,남영,454,2,7,8,9,9
서울특별시 용산구 문배동,24-4,용산큐브,126.968360848575,37.5371341846874,서울남정초등학교,428,신광여자중학교,653,신광여자고등학교,653,문배어린이공원,137,남영,541,3,9,7,10,10
서울특별시 용산구 문배동,11-14,이안용산1차,126.969658257565,37.5374934837145,서울용산초등학교,384,신광여자중학교,602,신광여자고등학교,602,문배어린이공원,40,남영,432,1,7,6,10,10
서울특별시 용산구 문배동,7-6,이안용산1차,126.969827066954,37.5380669235673,서울용산초등학교,408,신광여자중학교,540,신광여자고등학교,540,문배동이안아파트앞,97,남영,367,2,6,7,9,9
서울특별시 용산구 문배동,11-29,이안용산1차,126.970395589933,37.5378847050012,서울용산초등학교,349,신광여자중학교,568,신광여자고등학교,568,문배동이안아파트앞,53,남영,363,1,6,6,9,9
서울특별시 용산구 문배동,40-39,이안용산3차,126.969801746787,37.5388471832786,신광초등학교,453,신광여자중학교,453,신광여자고등학교,453,문배동이안아파트앞,117,남영,294,2,5,7,7,7
서울특별시 용산구 문배동,17-1,지오베르크,126.967361865028,37.5374406133468,서울남정초등학교,346,신광여자중학교,650,신광여자고등학교,650,원효로제1동주민센터,27,효창공원앞,586,1,9,6,10,10
서울특별시 용산구 문배동,24-8,프라임펠리스,126.969538303699,37.536705437867,서울용산초등학교,357,신광여자중학교,689,신광여자고등학교,689,문배어린이공원,18,삼각지,449,1,7,6,11,11
서울특별시 용산구 보광동,151,리버빌,127.000858289057,37.5242899593541,서울서빙고초등학교,984,오산중학교,79,오산고등학교,88,보광신동아아파트삼성리버빌아파트,140,한남,1085,3,17,15,2,2
서울특별시 용산구 보광동,448,신동아1,127.001851124058,37.5258603048593,서울서빙고초등학교,1143,오산중학교,276,오산고등학교,283,보광동신동아아파트,46,한남,904,1,14,18,5,5
서울특별시 용산구 보광동,260-6,주미,126.999652798237,37.528005784835,서울서빙고초등학교,1051,오산중학교,511,오산고등학교,519,기업은행보광동지점,31,이태원,933,1,14,16,8,8
서울특별시 용산구 보광동,35-5,카사빌라,127.003604552866,37.5268558716752,서울서빙고초등학교,1366,오산중학교,474,오산고등학교,480,한남동하이페리온,242,한남,681,4,11,21,8,8
서울특별시 용산구 보광동,208-1,한강빌라,126.997985410675,37.525650999376,서울서빙고초등학교,748,오산중학교,397,오산고등학교,402,군인아파트,203,이태원,1063,4,16,12,6,7
서울특별시 용산구 서빙고동,293,그린파크,126.991310124254,37.5230363483028,서울서빙고초등학교,154,한강중학교,177,오산고등학교,1067,서빙고동금호베스트빌,59,서빙고,491,1,8,3,3,16
서울특별시 용산구 서빙고동,296,금호베스트빌1,126.991973730982,37.5228580868465,서울서빙고초등학교,95,한강중학교,124,오산고등학교,994,서빙고동금호베스트빌,113,서빙고,527,2,8,2,2,15
서울특별시 용산구 서빙고동,241-21,신동아,126.987501145071,37.5180979697285,서울서빙고초등학교,693,한강중학교,850,중경고등학교,1320,신동아APT,244,서빙고,202,4,4,11,13,20
서울특별시 용산구 서빙고동,241-47,한강르네상스,126.992603711226,37.519500630827,서울서빙고초등학교,288,한강중학교,458,오산고등학교,1024,서빙고동,97,서빙고,452,2,7,5,7,16
서울특별시 용산구 신창동,77-27,대성,126.95526086804,37.5370921063518,서울원효초등학교,426,성심여자중학교,330,성심여자고등학교,330,도원삼성래미안아파트단지내,124,공덕,703,2,11,7,5,5
서울특별시 용산구 신창동,102,세방리버하이빌,126.954030516145,37.5361812629735,서울원효초등학교,277,성심여자중학교,229,성심여자고등학교,229,산천동,94,공덕,740,2,12,5,4,4
서울특별시 용산구 용문동,38-235,대성2차,126.955855910215,37.5372680253557,서울원효초등학교,495,성심여자중학교,368,성심여자고등학교,368,도원삼성래미안아파트단지내,116,효창공원앞,652,2,10,8,6,6
서울특별시 용산구 용문동,90,브라운스톤,126.959200142792,37.5362662344184,서울금양초등학교,597,성심여자중학교,561,성심여자고등학교,561,새마을금고,97,효창공원앞,409,2,7,9,9,9
서울특별시 용산구 용문동,38-76,삼성하이츠,126.956698964812,37.5372598680856,서울원효초등학교,586,성심여자중학교,413,성심여자고등학교,413,남이장군사당,122,효창공원앞,565,2,9,9,7,7
서울특별시 용산구 용산동2가,47-5,용암한신,126.987878525843,37.5424265810629,서울용암초등학교,266,보성여자중학교,407,보성여자고등학교,405,용암한신아파트,52,녹사평(용산구청),871,1,14,4,7,7
서울특별시 용산구 용산동2가,47-17,한신,126.986939461885,37.539841152026,서울이태원초등학교,383,보성여자중학교,466,서울디지텍고등학교,420,용산한신아파트,20,녹사평(용산구청),575,1,9,6,7,7
서울특별시 용산구 용산동5가,24,용산파크타워,126.970684689419,37.5242745211479,서울한강초등학교,633,용강중학교,613,용산철도고등학교,370,용산세무서,94,이촌(국립중앙박물관),366,2,6,10,10,6
서울특별시 용산구 용산동5가,24-1,용산파크타워,126.97281622163,37.5233187069721,서울신용산초등학교,413,용강중학교,355,용산철도고등학교,617,이촌역,142,이촌(국립중앙박물관),119,3,2,7,6,10
서울특별시 용산구 원효로1가,17-66,로얄카운티-3,126.966974030346,37.5414766253549,신광초등학교,318,선린중학교,281,선린인터넷고등학교,281,원효우체국,260,남영,483,4,8,5,5,5
서울특별시 용산구 원효로1가,46-3,용산파크뷰,126.968566170128,37.5401892608214,신광초등학교,317,신광여자중학교,317,신광여자고등학교,317,용산경찰서,59,남영,318,1,5,5,5,5
서울특별시 용산구 원효로2가,94-2,원효,126.961576811432,37.5350244616566,서울남정초등학교,367,성심여자중학교,782,성심여자고등학교,782,원효로2가사거리,58,효창공원앞,401,1,7,6,12,12
서울특별시 용산구 원효로3가,124-1,금성,126.95748430048,37.5338889695116,서울원효초등학교,708,성심여자중학교,324,성심여자고등학교,324,원효로3가,80,효창공원앞,735,2,12,11,5,5
서울특별시 용산구 원효로4가,178,강변삼성스위트,126.948582252393,37.5340823879501,서울원효초등학교,403,성심여자중학교,669,성심여자고등학교,669,청암동강변삼성아파트,71,마포,677,2,11,7,11,11
서울특별시 용산구 원효로4가,118-16,산호,126.950380742981,37.5327156180897,서울원효초등학교,405,성심여자중학교,498,성심여자고등학교,498,원효2동산호아파트,38,마포,908,1,14,7,8,8
서울특별시 용산구 원효로4가,109-4,풍전,126.954166947697,37.5327019212766,서울원효초등학교,483,성심여자중학교,175,성심여자고등학교,175,원효로풍전아파트,54,효창공원앞,1081,1,17,8,3,3
서울특별시 용산구 원효로4가,128-1,한강수,126.951471246033,37.533656085545,서울원효초등학교,279,성심여자중학교,353,성심여자고등학교,353,원효2동주민센터,85,마포,900,2,14,5,6,6
서울특별시 용산구 이촌동,193-3,강변,126.959241249084,37.5235193299625,서울한강초등학교,677,성심여자중학교,1297,용산철도고등학교,907,서부이촌동입구,56,용산,918,1,14,11,20,14
서울특별시 용산구 이촌동,193-5,강서,126.959587779953,37.5232564464148,서울한강초등학교,649,성심여자중학교,1339,용산철도고등학교,872,이촌2동강변아파트,31,용산,917,1,14,10,21,14
서울특별시 용산구 이촌동,402,강촌,126.977468237095,37.5192338183281,서울신용산초등학교,281,용강중학교,342,중경고등학교,267,강촌APT,41,이촌(국립중앙박물관),456,1,7,5,6,5
서울특별시 용산구 이촌동,302-45,노들,126.96997373444,37.5202140640102,서울신용산초등학교,602,용강중학교,632,용산철도고등학교,540,동부이촌동,212,이촌(국립중앙박물관),454,4,7,10,10,9
서울특별시 용산구 이촌동,395,대림,126.954928463642,37.5252183146702,서울한강초등학교,1129,성심여자중학교,1001,성심여자고등학교,1001,이촌2동대림아파트.새남터성지,165,용산,1187,3,18,17,16,16
서울특별시 용산구 이촌동,418,동부센트레빌,126.966523703852,37.5211823453929,서울한강초등학교,478,용강중학교,998,용산철도고등학교,360,이촌동동부센트레빌,56,이촌(국립중앙박물관),777,1,12,8,15,6
서울특별시 용산구 이촌동,411,동아그린,126.958032726655,37.5239356203446,서울한강초등학교,797,성심여자중학교,1205,용산철도고등학교,1038,서부이촌동입구,187,용산,978,3,15,12,19,16
서울특별시 용산구 이촌동,434,동원베네스트,126.955057305679,37.5269327905,서울원효초등학교,1098,성심여자중학교,811,성심여자고등학교,811,이촌2동주민센터,90,용산,1104,2,17,17,13,13
서울특별시 용산구 이촌동,301-155,두산위브트레지움,126.967125797058,37.5218187125884,서울한강초등학교,443,용강중학교,930,용산철도고등학교,278,이촌동두산위브트레지움,60,이촌(국립중앙박물관),701,1,11,7,14,5
서울특별시 용산구 이촌동,301-10,로얄맨숀,126.974536261291,37.5200578206501,서울신용산초등학교,113,용강중학교,200,중경고등학교,292,신용산초등학교,32,이촌(국립중앙박물관),250,1,4,2,3,5
서울특별시 용산구 이촌동,302-48,미주B,126.969441335164,37.5200740016953,서울신용산초등학교,662,용강중학교,693,용산철도고등학교,525,이촌1동충신교회앞,176,이촌(국립중앙박물관),512,3,8,10,11,8
서울특별시 용산구 이촌동,301-170,반도,126.982051655168,37.5170232712561,서울신용산초등학교,845,용강중학교,889,중경고등학교,717,금강병원.반도아파트,128,서빙고,775,2,12,13,14,11
서울특별시 용산구 이촌동,435,보람더하임,126.968769434434,37.5202697940981,서울한강초등학교,688,용강중학교,761,용산철도고등학교,476,이촌1동충신교회앞,115,이촌(국립중앙박물관),568,2,9,11,12,8
서울특별시 용산구 이촌동,422,북한강,126.95379465375,37.527307930958,서울원효초등학교,1016,성심여자중학교,773,성심여자고등학교,773,이촌2동주민센터,121,용산,1228,2,19,16,12,12
서울특별시 용산구 이촌동,302-86,빌라맨션,126.964391746835,37.5213248912321,서울한강초등학교,441,용강중학교,1234,용산철도고등학교,468,이촌동두산위브트레지움,179,용산,947,3,15,7,19,8
서울특별시 용산구 이촌동,300-301,삼익,126.97603798549,37.5184622780656,서울신용산초등학교,253,용강중학교,352,중경고등학교,98,신용산초등학교.중경고등학교,66,이촌(국립중앙박물관),450,1,7,4,6,2
서울특별시 용산구 이촌동,300-11,왕궁,126.978241666315,37.5171582318767,서울신용산초등학교,502,용강중학교,580,중경고등학교,296,이촌동점보아파트,132,이촌(국립중앙박물관),691,2,11,8,9,5
서울특별시 용산구 이촌동,399-1,우성,126.968363418261,37.5216751604394,서울한강초등학교,538,용강중학교,792,용산철도고등학교,313,이촌1동충신교회앞,53,이촌(국립중앙박물관),566,1,9,9,12,5
서울특별시 용산구 이촌동,302-53,월드메르디앙,126.969011090777,37.5207404515929,서울한강초등학교,664,용강중학교,726,용산철도고등학교,437,이촌1동충신교회앞,92,이촌(국립중앙박물관),523,2,8,10,11,7
서울특별시 용산구 이촌동,412,이촌코오롱,126.977937544932,37.52007490322,서울신용산초등학교,293,용강중학교,320,중경고등학교,370,국립중앙박물관용산가족공원,107,이촌(국립중앙박물관),433,2,7,5,5,6
서울특별시 용산구 이촌동,414,이촌코오롱,126.980020590419,37.5190183972899,서울신용산초등학교,548,용강중학교,580,중경고등학교,510,이촌현대아파트.금강병원,153,이촌(국립중앙박물관),691,3,11,9,9,8
서울특별시 용산구 이촌동,302-64,장미,126.967685487633,37.5200747957603,서울한강초등학교,642,용강중학교,884,용산철도고등학교,472,이촌1동충신교회앞,145,이촌(국립중앙박물관),687,3,11,10,14,8
서울특별시 용산구 이촌동,203-14,장미,126.955821838912,37.5261672272619,서울한강초등학교,1035,성심여자중학교,905,성심여자고등학교,905,이촌2동대림아파트.새남터성지,42,용산,1053,1,16,16,14,14
서울특별시 용산구 이촌동,300-10,점보,126.978703263669,37.5180494083878,서울신용산초등학교,470,용강중학교,531,중경고등학교,344,이촌동점보아파트,51,이촌(국립중앙박물관),646,1,10,8,8,6
서울특별시 용산구 이촌동,302-61,제일,126.96842079858,37.5210735762113,서울한강초등학교,593,용강중학교,788,용산철도고등학교,379,이촌1동충신교회앞,18,이촌(국립중앙박물관),574,1,9,9,12,6
서울특별시 용산구 이촌동,302-62,코스모스,126.968044082796,37.5208586758001,서울한강초등학교,588,용강중학교,832,용산철도고등학교,391,이촌1동충신교회앞,51,이촌(국립중앙박물관),621,1,10,9,13,6
서울특별시 용산구 이촌동,302-140,퀸스리버빌,126.965454859134,37.520602512552,서울한강초등학교,516,용강중학교,1121,용산철도고등학교,463,이촌동두산위브트레지움,116,이촌(국립중앙박물관),906,2,14,8,17,7
서울특별시 용산구 이촌동,302-28,타워맨션,126.964974036103,37.5209729534352,서울한강초등학교,474,용강중학교,1171,용산철도고등학교,456,이촌동두산위브트레지움,127,이촌(국립중앙박물관),950,2,15,8,18,7
서울특별시 용산구 이촌동,415,한강,126.969475303103,37.5222169556785,서울한강초등학교,593,용강중학교,673,용산철도고등학교,331,용산세무서,158,이촌(국립중앙박물관),437,3,7,9,11,5
서울특별시 용산구 이촌동,302-63,한강동부,126.968120590521,37.5205037914224,서울한강초등학교,625,용강중학교,828,용산철도고등학교,431,이촌1동충신교회앞,82,이촌(국립중앙박물관),625,2,10,10,13,7
서울특별시 용산구 이촌동,300-23,한강맨숀,126.975026539164,37.5193300950348,서울신용산초등학교,150,용강중학교,255,중경고등학교,196,신용산초등학교,69,이촌(국립중앙박물관),331,2,5,3,4,3
서울특별시 용산구 이촌동,301-162,현대맨숀,126.982409049808,37.5186807207506,서울신용산초등학교,813,용강중학교,835,중경고등학교,762,금강병원.반도아파트,180,서빙고,688,3,11,13,13,12
서울특별시 용산구 이태원동,729,남산대림,126.9888250863,37.5407094589822,서울용암초등학교,429,보성여자중학교,570,서울디지텍고등학교,278,성도약국,162,녹사평(용산구청),711,3,11,7,9,5
서울특별시 용산구 이태원동,254-10,다원,126.990084030648,37.5405172980264,서울용암초등학교,467,보성여자중학교,706,서울디지텍고등학교,182,성도약국,133,녹사평(용산구청),750,2,12,8,11,3
서울특별시 용산구 이태원동,198-16,마운틴뷰,126.990204481012,37.5374796761459,서울이태원초등학교,303,보성여자중학교,907,서울디지텍고등학교,172,성도약국,218,녹사평(용산구청),499,4,8,5,14,3
서울특별시 용산구 이태원동,124-12,메이,126.996635479251,37.5350812105415,서울이태원초등학교,1009,한강중학교,1346,서울디지텍고등학교,798,이태원119안전센터,37,이태원,268,1,5,16,21,12
서울특별시 용산구 이태원동,669,용산동,126.988076716751,37.5399255158305,서울이태원초등학교,387,보성여자중학교,549,서울디지텍고등학교,302,이태원동남산대림아파트.용산동아파트,74,녹사평(용산구청),603,2,10,6,9,5
서울특별시 용산구 이태원동,730,이태원,126.992738125598,37.5332066830185,서울이태원초등학교,671,한강중학교,1067,서울디지텍고등학교,684,이태원역1번출구.해밀턴호텔,149,이태원,225,3,4,11,16,11
서울특별시 용산구 이태원동,728,주공1,126.989396910876,37.54259683589,서울용암초등학교,224,보성여자중학교,572,서울디지텍고등학교,426,우리들가정의원,192,녹사평(용산구청),930,3,14,4,9,7
서울특별시 용산구 이태원동,252-1,창덕,126.990773730203,37.5401480340454,서울용암초등학교,531,보성여자중학교,792,서울디지텍고등학교,133,디지텍고등학교앞,103,이태원,741,2,12,8,12,2
서울특별시 용산구 이태원동,22-2,청화1,126.994806998596,37.529947960527,서울서빙고초등학교,920,한강중학교,740,오산고등학교,986,청화아파트,156,이태원,508,3,8,14,12,15
서울특별시 용산구 이태원동,352,퍼시픽맨션골드,126.988132999884,37.5367690473026,서울이태원초등학교,61,보성여자중학교,823,서울디지텍고등학교,369,국군재정관리단,127,녹사평(용산구청),282,2,5,1,13,6
서울특별시 용산구 주성동,43-21,PRIMAVERAVILL,126.998496015642,37.5228212286831,서울서빙고초등학교,694,오산중학교,279,오산고등학교,277,동빙고동,258,서빙고,1163,4,18,11,5,5
서울특별시 용산구 청암동,181,GS자이,126.94723103582,37.5350074800767,서울마포초등학교,493,성심여자중학교,824,성심여자고등학교,824,청암자이아파트,58,마포,527,1,8,8,13,13
서울특별시 용산구 청암동,64-29,SK청암대,126.947603748908,37.5354613899522,서울마포초등학교,428,성심여자중학교,790,성심여자고등학교,790,청암대,31,마포,493,1,8,7,12,12
서울특별시 용산구 청파동1가,84-3,목화,126.967790887138,37.5477638436514,서울청파초등학교,475,배문중학교,495,배문고등학교,499,청파시장,252,숙대입구(갈월),597,4,9,8,8,8
서울특별시 용산구 청파동3가,132-15,베르체,126.963506256197,37.5426325782396,서울금양초등학교,265,선린중학교,164,선린인터넷고등학교,164,효창동주민센터.금양초등학교,181,효창공원앞,445,3,7,4,3,3
서울특별시 용산구 청파동3가,132-50,한울글로리A,126.962623814032,37.5429943238405,서울금양초등학교,245,선린중학교,258,선린인터넷고등학교,258,효창운동장.효창동주민센터,129,효창공원앞,440,2,7,4,4,4
서울특별시 용산구 한강로1가,231-23,삼각,126.973295518526,37.5338273797012,서울용산초등학교,216,신광여자중학교,1096,신광여자고등학교,1096,삼각지역,65,삼각지,82,1,2,4,17,17
서울특별시 용산구 한강로1가,50-1,용산파크자이,126.9733121,37.5364563,서울용산초등학교,127,신광여자중학교,836,신광여자고등학교,836,용산파크자이,102,삼각지,130,2,2,2,13,13
서울특별시 용산구 한강로2가,420,용산푸르지오써밋,126.964891822,37.527041168,서울한강초등학교,203,용강중학교,1326,용산철도고등학교,410,용산푸르지오써밋,40,용산,314,1,5,4,20,7
서울특별시 용산구 한남동,810,한남더힐,127.0094956,37.5369784,서울한남초등학교,499,옥정중학교,651,서울방송고등학교,1213,이집트대사관.한남더힐아파트,230,한남,839,4,13,8,10,19
서울특별시 용산구 한남동,72-1,한남동리첸시아,127.0079791,37.5345031,서울한남초등학교,586,옥정중학교,972,오산고등학교,1456,한남동,84,한남,579,2,9,9,15,22
서울특별시 용산구 한남동,807,한남힐스테이트,127.0038012,37.5287855,서울한남초등학교,1176,오산중학교,664,오산고등학교,671,한남동하이페리온,221,한남,601,4,10,18,10,11
서울특별시 용산구 효창동,274,효창파크푸르지오,126.9575243,37.5403072,서울금양초등학교,485,성심여자중학교,753,성심여자고등학교,753,도원삼성래미안아파트,60,효창공원앞,445,1,7,8,12,12
서울특별시 용산구 후암동,423-1,후암미주,126.9757889,37.55185,서울삼광초등학교,465,용산중학교,870,용산고등학교,1026,후암3거리,117,서울역,375,2,6,7,14,16
